# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/30 23:57:41
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.8065    1.6000  3.487e+00
  0.8065    1.6500  4.976e+00
  0.8065    1.7000  8.088e+00
  0.8065    1.7500  1.558e+01
  0.8065    1.8000  3.827e+01
  0.8065    1.8500  9.003e+01
  0.8065    1.9000  7.321e+01
  0.8065    1.9500  3.090e+01
  0.8065    2.0000  1.559e+01
  0.8065    2.0500  9.382e+00
  0.8065    2.1000  6.299e+00
  0.8065    2.1500  4.812e+00
  0.8065    2.2000  3.544e+00
  0.8065    2.2500  2.931e+00
  0.8065    2.3000  2.632e+00
  0.8065    2.3500  2.301e+00
  0.8065    2.4000  2.041e+00
  0.8065    2.4500  1.712e+00
  0.8065    2.5000  1.589e+00
  0.8065    2.5500  1.478e+00
  0.8065    2.6000  1.301e+00
  0.8065    2.6500  1.347e+00
  0.8065    2.7000  1.319e+00
  0.8065    2.7500  1.302e+00
  0.8065    2.8000  1.246e+00
  0.8065    2.8500  1.141e+00
  0.8065    2.9000  1.108e+00
  0.8065    2.9500  1.115e+00
  0.8065    3.0000  1.094e+00
  0.8065    3.0500  1.079e+00
  0.8065    3.1000  1.057e+00
  0.8065    3.1500  1.090e+00
  0.8065    3.2000  1.063e+00
  0.8065    3.2500  9.058e-01
  0.8065    3.3000  8.761e-01
  0.8065    3.3500  8.656e-01
  0.8065    3.4000  8.646e-01
  0.8065    3.4500  9.061e-01
  0.8065    3.5000  9.002e-01
  0.8065    3.5500  8.687e-01
  0.8065    3.6000  9.002e-01
  0.8065    3.6500  9.597e-01
  0.8065    3.7000  1.044e+00
  0.8065    3.7500  1.092e+00
  0.8065    3.8000  9.902e-01
  0.8065    3.8500  9.317e-01
  0.8065    3.9000  1.133e+00
  0.8065    3.9500  1.072e+00
  0.8065    4.0000  1.024e+00
  0.8065    4.0500  1.306e+00
  0.8065    4.1000  1.367e+00
  0.8065    4.1500  1.596e+00
  0.8065    4.2000  1.881e+00
  0.8065    4.2500  2.258e+00
  0.8065    4.3000  2.221e+00
  0.8065    4.3500  2.728e+00
  0.8065    4.4000  3.790e+00
  0.8065    4.4500  5.819e+00
  0.8065    4.5000  1.024e+01
  0.8065    4.5500  2.303e+01
  0.8065    4.6000  6.905e+01
  0.8065    4.6500  1.022e+02
  0.8065    4.7000  3.825e+01
  0.8065    4.7500  1.653e+01
  0.8065    4.8000  8.933e+00
  0.8065    4.8500  5.758e+00
  0.8065    4.9000  4.088e+00
  0.8065    4.9500  3.124e+00
  0.8065    5.0000  2.487e+00
  0.8065    5.0500  2.038e+00
  0.8065    5.1000  1.733e+00
  0.8065    5.1500  1.520e+00
  0.8065    5.2000  1.374e+00
  0.8065    5.2500  1.253e+00
  0.8065    5.3000  1.145e+00
  0.8065    5.3500  1.066e+00
  0.8065    5.4000  1.009e+00
  0.8065    5.4500  9.564e-01
  0.8065    5.5000  9.220e-01
  0.8065    5.5500  9.057e-01
  0.8065    5.6000  8.856e-01
  0.8065    5.6500  8.411e-01
  0.8065    5.7000  8.110e-01
  0.8065    5.7500  7.815e-01
  0.8065    5.8000  7.617e-01
  0.8065    5.8500  7.450e-01
  0.8065    5.9000  7.244e-01
  0.8065    5.9500  7.250e-01
  0.8065    6.0000  0.000e+00

  0.8387    0.0000  9.619e-01
  0.8387    0.0500  9.766e-01
  0.8387    0.1000  9.842e-01
  0.8387    0.1500  9.372e-01
  0.8387    0.2000  8.656e-01
  0.8387    0.2500  7.949e-01
  0.8387    0.3000  7.752e-01
  0.8387    0.3500  7.744e-01
  0.8387    0.4000  8.882e-01
  0.8387    0.4500  7.644e-01
  0.8387    0.5000  7.017e-01
  0.8387    0.5500  6.920e-01
  0.8387    0.6000  7.714e-01
  0.8387    0.6500  8.101e-01
  0.8387    0.7000  8.357e-01
  0.8387    0.7500  9.345e-01
  0.8387    0.8000  1.054e+00
  0.8387    0.8500  1.218e+00
  0.8387    0.9000  1.213e+00
  0.8387    0.9500  1.110e+00
  0.8387    1.0000  1.177e+00
  0.8387    1.0500  1.409e+00
  0.8387    1.1000  1.744e+00
  0.8387    1.1500  2.162e+00
  0.8387    1.2000  2.749e+00
  0.8387    1.2500  3.757e+00
  0.8387    1.3000  5.616e+00
  0.8387    1.3500  9.480e+00
  0.8387    1.4000  1.907e+01
  0.8387    1.4500  4.764e+01
  0.8387    1.5000  9.725e+01
  0.8387    1.5500  6.026e+01
  0.8387    1.6000  2.667e+01
  0.8387    1.6500  1.459e+01
  0.8387    1.7000  9.229e+00
  0.8387    1.7500  6.488e+00
  0.8387    1.8000  4.745e+00
  0.8387    1.8500  3.899e+00
  0.8387    1.9000  3.252e+00
  0.8387    1.9500  2.652e+00
  0.8387    2.0000  2.232e+00
  0.8387    2.0500  2.029e+00
  0.8387    2.1000  1.941e+00
  0.8387    2.1500  1.855e+00
  0.8387    2.2000  1.686e+00
  0.8387    2.2500  1.426e+00
  0.8387    2.3000  1.370e+00
  0.8387    2.3500  1.445e+00
  0.8387    2.4000  1.369e+00
  0.8387    2.4500  1.205e+00
  0.8387    2.5000  1.051e+00
  0.8387    2.5500  9.869e-01
  0.8387    2.6000  1.036e+00
  0.8387    2.6500  1.063e+00
  0.8387    2.7000  1.028e+00
  0.8387    2.7500  1.029e+00
  0.8387    2.8000  1.085e+00
  0.8387    2.8500  1.045e+00
  0.8387    2.9000  9.458e-01
  0.8387    2.9500  9.194e-01
  0.8387    3.0000  9.220e-01
  0.8387    3.0500  9.116e-01
  0.8387    3.1000  8.915e-01
  0.8387    3.1500  9.015e-01
  0.8387    3.2000  9.217e-01
  0.8387    3.2500  9.084e-01
  0.8387    3.3000  9.183e-01
  0.8387    3.3500  9.285e-01
  0.8387    3.4000  9.648e-01
  0.8387    3.4500  9.454e-01
  0.8387    3.5000  8.501e-01
  0.8387    3.5500  7.516e-01
  0.8387    3.6000  7.359e-01
  0.8387    3.6500  7.682e-01
  0.8387    3.7000  8.060e-01
  0.8387    3.7500  8.025e-01
  0.8387    3.8000  8.175e-01
  0.8387    3.8500  8.975e-01
  0.8387    3.9000  1.059e+00
  0.8387    3.9500  1.189e+00
  0.8387    4.0000  1.214e+00
  0.8387    4.0500  1.382e+00
  0.8387    4.1000  1.266e+00
  0.8387    4.1500  1.279e+00
  0.8387    4.2000  1.541e+00
  0.8387    4.2500  1.798e+00
  0.8387    4.3000  2.645e+00
  0.8387    4.3500  3.984e+00
  0.8387    4.4000  5.954e+00
  0.8387    4.4500  1.007e+01
  0.8387    4.5000  2.188e+01
  0.8387    4.5500  6.372e+01
  0.8387    4.6000  1.067e+02
  0.8387    4.6500  4.169e+01
  0.8387    4.7000  1.766e+01
  0.8387    4.7500  9.609e+00
  0.8387    4.8000  5.831e+00
  0.8387    4.8500  4.055e+00
  0.8387    4.9000  3.078e+00
  0.8387    4.9500  2.484e+00
  0.8387    5.0000  2.058e+00
  0.8387    5.0500  1.759e+00
  0.8387    5.1000  1.559e+00
  0.8387    5.1500  1.434e+00
  0.8387    5.2000  1.320e+00
  0.8387    5.2500  1.206e+00
  0.8387    5.3000  1.125e+00
  0.8387    5.3500  1.084e+00
  0.8387    5.4000  1.019e+00
  0.8387    5.4500  9.341e-01
  0.8387    5.5000  9.015e-01
  0.8387    5.5500  8.479e-01
  0.8387    5.6000  8.314e-01
  0.8387    5.6500  7.870e-01
  0.8387    5.7000  7.552e-01
  0.8387    5.7500  7.397e-01
  0.8387    5.8000  7.455e-01
  0.8387    5.8500  7.768e-01
  0.8387    5.9000  7.853e-01
  0.8387    5.9500  7.346e-01
  0.8387    6.0000  0.000e+00

  0.8710    0.0000  1.335e+00
  0.8710    0.0500  1.378e+00
  0.8710    0.1000  1.490e+00
  0.8710    0.1500  1.395e+00
  0.8710    0.2000  1.223e+00
  0.8710    0.2500  1.095e+00
  0.8710    0.3000  1.027e+00
  0.8710    0.3500  1.095e+00
  0.8710    0.4000  1.096e+00
  0.8710    0.4500  1.057e+00
  0.8710    0.5000  8.088e-01
  0.8710    0.5500  8.367e-01
  0.8710    0.6000  1.047e+00
  0.8710    0.6500  1.214e+00
  0.8710    0.7000  1.295e+00
  0.8710    0.7500  1.596e+00
  0.8710    0.8000  2.044e+00
  0.8710    0.8500  2.772e+00
  0.8710    0.9000  4.094e+00
  0.8710    0.9500  6.573e+00
  0.8710    1.0000  1.200e+01
  0.8710    1.0500  2.676e+01
  0.8710    1.1000  7.038e+01
  0.8710    1.1500  9.752e+01
  0.8710    1.2000  4.478e+01
  0.8710    1.2500  2.164e+01
  0.8710    1.3000  1.346e+01
  0.8710    1.3500  8.898e+00
  0.8710    1.4000  6.473e+00
  0.8710    1.4500  5.112e+00
  0.8710    1.5000  4.199e+00
  0.8710    1.5500  3.426e+00
  0.8710    1.6000  3.020e+00
  0.8710    1.6500  2.698e+00
  0.8710    1.7000  2.296e+00
  0.8710    1.7500  1.930e+00
  0.8710    1.8000  1.592e+00
  0.8710    1.8500  1.412e+00
  0.8710    1.9000  1.435e+00
  0.8710    1.9500  1.469e+00
  0.8710    2.0000  1.395e+00
  0.8710    2.0500  1.379e+00
  0.8710    2.1000  1.306e+00
  0.8710    2.1500  1.132e+00
  0.8710    2.2000  1.107e+00
  0.8710    2.2500  1.190e+00
  0.8710    2.3000  1.187e+00
  0.8710    2.3500  1.212e+00
  0.8710    2.4000  1.272e+00
  0.8710    2.4500  1.209e+00
  0.8710    2.5000  9.249e-01
  0.8710    2.5500  9.115e-01
  0.8710    2.6000  8.717e-01
  0.8710    2.6500  8.222e-01
  0.8710    2.7000  8.470e-01
  0.8710    2.7500  8.731e-01
  0.8710    2.8000  8.436e-01
  0.8710    2.8500  8.515e-01
  0.8710    2.9000  8.281e-01
  0.8710    2.9500  8.842e-01
  0.8710    3.0000  9.348e-01
  0.8710    3.0500  9.750e-01
  0.8710    3.1000  9.450e-01
  0.8710    3.1500  9.192e-01
  0.8710    3.2000  8.901e-01
  0.8710    3.2500  8.072e-01
  0.8710    3.3000  7.844e-01
  0.8710    3.3500  7.617e-01
  0.8710    3.4000  7.558e-01
  0.8710    3.4500  8.188e-01
  0.8710    3.5000  7.930e-01
  0.8710    3.5500  8.228e-01
  0.8710    3.6000  8.399e-01
  0.8710    3.6500  7.639e-01
  0.8710    3.7000  7.928e-01
  0.8710    3.7500  9.056e-01
  0.8710    3.8000  1.042e+00
  0.8710    3.8500  1.258e+00
  0.8710    3.9000  1.201e+00
  0.8710    3.9500  9.328e-01
  0.8710    4.0000  9.750e-01
  0.8710    4.0500  1.113e+00
  0.8710    4.1000  1.301e+00
  0.8710    4.1500  1.540e+00
  0.8710    4.2000  1.696e+00
  0.8710    4.2500  2.119e+00
  0.8710    4.3000  3.113e+00
  0.8710    4.3500  5.104e+00
  0.8710    4.4000  9.214e+00
  0.8710    4.4500  1.912e+01
  0.8710    4.5000  5.165e+01
  0.8710    4.5500  1.125e+02
  0.8710    4.6000  4.894e+01
  0.8710    4.6500  1.951e+01
  0.8710    4.7000  1.048e+01
  0.8710    4.7500  6.595e+00
  0.8710    4.8000  4.543e+00
  0.8710    4.8500  3.363e+00
  0.8710    4.9000  2.678e+00
  0.8710    4.9500  2.181e+00
  0.8710    5.0000  1.851e+00
  0.8710    5.0500  1.620e+00
  0.8710    5.1000  1.452e+00
  0.8710    5.1500  1.320e+00
  0.8710    5.2000  1.237e+00
  0.8710    5.2500  1.131e+00
  0.8710    5.3000  1.067e+00
  0.8710    5.3500  1.003e+00
  0.8710    5.4000  9.503e-01
  0.8710    5.4500  9.160e-01
  0.8710    5.5000  8.827e-01
  0.8710    5.5500  8.520e-01
  0.8710    5.6000  8.197e-01
  0.8710    5.6500  7.991e-01
  0.8710    5.7000  8.049e-01
  0.8710    5.7500  7.905e-01
  0.8710    5.8000  7.417e-01
  0.8710    5.8500  7.090e-01
  0.8710    5.9000  6.906e-01
  0.8710    5.9500  6.893e-01
  0.8710    6.0000  0.000e+00

  0.9032    0.0000  3.299e+00
  0.9032    0.0500  3.557e+00
  0.9032    0.1000  4.192e+00
  0.9032    0.1500  3.732e+00
  0.9032    0.2000  2.972e+00
  0.9032    0.2500  2.114e+00
  0.9032    0.3000  2.098e+00
  0.9032    0.3500  1.870e+00
  0.9032    0.4000  1.763e+00
  0.9032    0.4500  2.165e+00
  0.9032    0.5000  3.072e+00
  0.9032    0.5500  4.553e+00
  0.9032    0.6000  7.783e+00
  0.9032    0.6500  1.605e+01
  0.9032    0.7000  4.078e+01
  0.9032    0.7500  9.666e+01
  0.9032    0.8000  7.221e+01
  0.9032    0.8500  3.621e+01
  0.9032    0.9000  2.100e+01
  0.9032    0.9500  1.438e+01
  0.9032    1.0000  1.053e+01
  0.9032    1.0500  7.711e+00
  0.9032    1.1000  5.852e+00
  0.9032    1.1500  4.287e+00
  0.9032    1.2000  3.466e+00
  0.9032    1.2500  2.965e+00
  0.9032    1.3000  2.876e+00
  0.9032    1.3500  2.652e+00
  0.9032    1.4000  2.668e+00
  0.9032    1.4500  2.570e+00
  0.9032    1.5000  2.365e+00
  0.9032    1.5500  2.097e+00
  0.9032    1.6000  1.789e+00
  0.9032    1.6500  1.558e+00
  0.9032    1.7000  1.357e+00
  0.9032    1.7500  1.250e+00
  0.9032    1.8000  1.144e+00
  0.9032    1.8500  1.081e+00
  0.9032    1.9000  1.118e+00
  0.9032    1.9500  1.112e+00
  0.9032    2.0000  1.110e+00
  0.9032    2.0500  1.048e+00
  0.9032    2.1000  1.012e+00
  0.9032    2.1500  9.998e-01
  0.9032    2.2000  9.491e-01
  0.9032    2.2500  9.675e-01
  0.9032    2.3000  9.552e-01
  0.9032    2.3500  1.022e+00
  0.9032    2.4000  9.774e-01
  0.9032    2.4500  9.783e-01
  0.9032    2.5000  9.120e-01
  0.9032    2.5500  8.576e-01
  0.9032    2.6000  8.473e-01
  0.9032    2.6500  9.315e-01
  0.9032    2.7000  9.519e-01
  0.9032    2.7500  7.508e-01
  0.9032    2.8000  7.377e-01
  0.9032    2.8500  8.079e-01
  0.9032    2.9000  8.354e-01
  0.9032    2.9500  8.442e-01
  0.9032    3.0000  8.638e-01
  0.9032    3.0500  8.686e-01
  0.9032    3.1000  7.892e-01
  0.9032    3.1500  7.547e-01
  0.9032    3.2000  7.979e-01
  0.9032    3.2500  7.814e-01
  0.9032    3.3000  7.788e-01
  0.9032    3.3500  7.239e-01
  0.9032    3.4000  7.085e-01
  0.9032    3.4500  7.122e-01
  0.9032    3.5000  8.228e-01
  0.9032    3.5500  8.863e-01
  0.9032    3.6000  8.981e-01
  0.9032    3.6500  1.065e+00
  0.9032    3.7000  9.903e-01
  0.9032    3.7500  8.259e-01
  0.9032    3.8000  8.828e-01
  0.9032    3.8500  9.161e-01
  0.9032    3.9000  9.800e-01
  0.9032    3.9500  1.021e+00
  0.9032    4.0000  1.071e+00
  0.9032    4.0500  1.256e+00
  0.9032    4.1000  1.577e+00
  0.9032    4.1500  1.877e+00
  0.9032    4.2000  2.293e+00
  0.9032    4.2500  3.082e+00
  0.9032    4.3000  4.372e+00
  0.9032    4.3500  7.045e+00
  0.9032    4.4000  1.389e+01
  0.9032    4.4500  3.427e+01
  0.9032    4.5000  9.875e+01
  0.9032    4.5500  7.289e+01
  0.9032    4.6000  2.630e+01
  0.9032    4.6500  1.282e+01
  0.9032    4.7000  7.633e+00
  0.9032    4.7500  5.105e+00
  0.9032    4.8000  3.821e+00
  0.9032    4.8500  3.013e+00
  0.9032    4.9000  2.352e+00
  0.9032    4.9500  1.991e+00
  0.9032    5.0000  1.725e+00
  0.9032    5.0500  1.522e+00
  0.9032    5.1000  1.372e+00
  0.9032    5.1500  1.285e+00
  0.9032    5.2000  1.176e+00
  0.9032    5.2500  1.104e+00
  0.9032    5.3000  1.045e+00
  0.9032    5.3500  9.879e-01
  0.9032    5.4000  9.355e-01
  0.9032    5.4500  8.898e-01
  0.9032    5.5000  8.390e-01
  0.9032    5.5500  8.205e-01
  0.9032    5.6000  7.982e-01
  0.9032    5.6500  7.746e-01
  0.9032    5.7000  7.674e-01
  0.9032    5.7500  7.540e-01
  0.9032    5.8000  7.284e-01
  0.9032    5.8500  7.047e-01
  0.9032    5.9000  6.929e-01
  0.9032    5.9500  6.741e-01
  0.9032    6.0000  0.000e+00

  0.9355    0.0000  1.652e+01
  0.9355    0.0500  1.736e+01
  0.9355    0.1000  1.649e+01
  0.9355    0.1500  1.829e+01
  0.9355    0.2000  1.674e+01
  0.9355    0.2500  1.023e+01
  0.9355    0.3000  2.454e+01
  0.9355    0.3500  8.271e+01
  0.9355    0.4000  1.179e+02
  0.9355    0.4500  5.409e+01
  0.9355    0.5000  2.779e+01
  0.9355    0.5500  1.560e+01
  0.9355    0.6000  1.011e+01
  0.9355    0.6500  8.529e+00
  0.9355    0.7000  7.510e+00
  0.9355    0.7500  7.297e+00
  0.9355    0.8000  6.850e+00
  0.9355    0.8500  6.065e+00
  0.9355    0.9000  5.176e+00
  0.9355    0.9500  4.777e+00
  0.9355    1.0000  4.181e+00
  0.9355    1.0500  3.763e+00
  0.9355    1.1000  3.316e+00
  0.9355    1.1500  2.723e+00
  0.9355    1.2000  1.991e+00
  0.9355    1.2500  1.658e+00
  0.9355    1.3000  1.459e+00
  0.9355    1.3500  1.629e+00
  0.9355    1.4000  1.896e+00
  0.9355    1.4500  2.171e+00
  0.9355    1.5000  2.199e+00
  0.9355    1.5500  1.957e+00
  0.9355    1.6000  1.493e+00
  0.9355    1.6500  1.208e+00
  0.9355    1.7000  1.069e+00
  0.9355    1.7500  1.094e+00
  0.9355    1.8000  1.211e+00
  0.9355    1.8500  1.171e+00
  0.9355    1.9000  1.085e+00
  0.9355    1.9500  9.858e-01
  0.9355    2.0000  9.309e-01
  0.9355    2.0500  9.292e-01
  0.9355    2.1000  8.818e-01
  0.9355    2.1500  9.141e-01
  0.9355    2.2000  9.562e-01
  0.9355    2.2500  9.211e-01
  0.9355    2.3000  8.533e-01
  0.9355    2.3500  7.957e-01
  0.9355    2.4000  8.425e-01
  0.9355    2.4500  8.520e-01
  0.9355    2.5000  8.311e-01
  0.9355    2.5500  8.451e-01
  0.9355    2.6000  8.001e-01
  0.9355    2.6500  7.424e-01
  0.9355    2.7000  6.789e-01
  0.9355    2.7500  6.668e-01
  0.9355    2.8000  6.552e-01
  0.9355    2.8500  6.905e-01
  0.9355    2.9000  9.090e-01
  0.9355    2.9500  1.138e+00
  0.9355    3.0000  9.013e-01
  0.9355    3.0500  8.070e-01
  0.9355    3.1000  7.877e-01
  0.9355    3.1500  7.325e-01
  0.9355    3.2000  6.890e-01
  0.9355    3.2500  7.721e-01
  0.9355    3.3000  7.793e-01
  0.9355    3.3500  8.046e-01
  0.9355    3.4000  9.714e-01
  0.9355    3.4500  1.080e+00
  0.9355    3.5000  9.037e-01
  0.9355    3.5500  8.580e-01
  0.9355    3.6000  8.625e-01
  0.9355    3.6500  8.460e-01
  0.9355    3.7000  8.722e-01
  0.9355    3.7500  8.851e-01
  0.9355    3.8000  8.874e-01
  0.9355    3.8500  8.853e-01
  0.9355    3.9000  9.820e-01
  0.9355    3.9500  1.162e+00
  0.9355    4.0000  1.142e+00
  0.9355    4.0500  1.232e+00
  0.9355    4.1000  1.379e+00
  0.9355    4.1500  1.701e+00
  0.9355    4.2000  2.589e+00
  0.9355    4.2500  3.756e+00
  0.9355    4.3000  5.637e+00
  0.9355    4.3500  9.287e+00
  0.9355    4.4000  1.916e+01
  0.9355    4.4500  5.367e+01
  0.9355    4.5000  1.116e+02
  0.9355    4.5500  4.705e+01
  0.9355    4.6000  1.922e+01
  0.9355    4.6500  1.019e+01
  0.9355    4.7000  6.356e+00
  0.9355    4.7500  4.537e+00
  0.9355    4.8000  3.595e+00
  0.9355    4.8500  2.787e+00
  0.9355    4.9000  2.223e+00
  0.9355    4.9500  1.876e+00
  0.9355    5.0000  1.650e+00
  0.9355    5.0500  1.478e+00
  0.9355    5.1000  1.350e+00
  0.9355    5.1500  1.233e+00
  0.9355    5.2000  1.151e+00
  0.9355    5.2500  1.076e+00
  0.9355    5.3000  1.003e+00
  0.9355    5.3500  9.500e-01
  0.9355    5.4000  9.136e-01
  0.9355    5.4500  8.734e-01
  0.9355    5.5000  8.560e-01
  0.9355    5.5500  8.207e-01
  0.9355    5.6000  7.913e-01
  0.9355    5.6500  7.716e-01
  0.9355    5.7000  7.454e-01
  0.9355    5.7500  7.284e-01
  0.9355    5.8000  7.303e-01
  0.9355    5.8500  7.233e-01
  0.9355    5.9000  7.092e-01
  0.9355    5.9500  6.945e-01
  0.9355    6.0000  0.000e+00

  0.9677    0.0000  3.311e+04
  0.9677    0.0500  5.812e+02
  0.9677    0.1000  3.781e+02
  0.9677    0.1500  2.903e+02
  0.9677    0.2000  2.329e+02
  0.9677    0.2500  1.850e+02
  0.9677    0.3000  1.429e+02
  0.9677    0.3500  1.113e+02
  0.9677    0.4000  8.229e+01
  0.9677    0.4500  5.929e+01
  0.9677    0.5000  3.779e+01
  0.9677    0.5500  1.831e+01
  0.9677    0.6000  2.916e+00
  0.9677    0.6500  1.382e+01
  0.9677    0.7000  2.297e+01
  0.9677    0.7500  2.916e+01
  0.9677    0.8000  3.357e+01
  0.9677    0.8500  3.488e+01
  0.9677    0.9000  3.295e+01
  0.9677    0.9500  2.946e+01
  0.9677    1.0000  2.341e+01
  0.9677    1.0500  1.631e+01
  0.9677    1.1000  8.791e+00
  0.9677    1.1500  1.707e+00
  0.9677    1.2000  6.045e+00
  0.9677    1.2500  1.227e+01
  0.9677    1.3000  1.781e+01
  0.9677    1.3500  2.184e+01
  0.9677    1.4000  2.448e+01
  0.9677    1.4500  2.531e+01
  0.9677    1.5000  2.450e+01
  0.9677    1.5500  2.167e+01
  0.9677    1.6000  1.747e+01
  0.9677    1.6500  1.231e+01
  0.9677    1.7000  6.946e+00
  0.9677    1.7500  1.936e+00
  0.9677    1.8000  2.997e+00
  0.9677    1.8500  7.567e+00
  0.9677    1.9000  1.120e+01
  0.9677    1.9500  1.388e+01
  0.9677    2.0000  1.529e+01
  0.9677    2.0500  1.559e+01
  0.9677    2.1000  1.473e+01
  0.9677    2.1500  1.275e+01
  0.9677    2.2000  9.749e+00
  0.9677    2.2500  6.300e+00
  0.9677    2.3000  2.704e+00
  0.9677    2.3500  1.179e+00
  0.9677    2.4000  4.910e+00
  0.9677    2.4500  8.124e+00
  0.9677    2.5000  1.092e+01
  0.9677    2.5500  1.261e+01
  0.9677    2.6000  1.341e+01
  0.9677    2.6500  1.341e+01
  0.9677    2.7000  1.239e+01
  0.9677    2.7500  1.070e+01
  0.9677    2.8000  8.308e+00
  0.9677    2.8500  5.474e+00
  0.9677    2.9000  2.665e+00
  0.9677    2.9500  1.174e+00
  0.9677    3.0000  3.231e+00
  0.9677    3.0500  5.693e+00
  0.9677    3.1000  7.633e+00
  0.9677    3.1500  8.976e+00
  0.9677    3.2000  9.254e+00
  0.9677    3.2500  9.630e+00
  0.9677    3.3000  8.883e+00
  0.9677    3.3500  7.217e+00
  0.9677    3.4000  5.076e+00
  0.9677    3.4500  2.639e+00
  0.9677    3.5000  9.538e-01
  0.9677    3.5500  2.518e+00
  0.9677    3.6000  4.914e+00
  0.9677    3.6500  6.977e+00
  0.9677    3.7000  8.541e+00
  0.9677    3.7500  9.519e+00
  0.9677    3.8000  9.815e+00
  0.9677    3.8500  9.529e+00
  0.9677    3.9000  8.709e+00
  0.9677    3.9500  7.261e+00
  0.9677    4.0000  5.422e+00
  0.9677    4.0500  3.406e+00
  0.9677    4.1000  1.808e+00
  0.9677    4.1500  3.121e+00
  0.9677    4.2000  4.564e+00
  0.9677    4.2500  6.271e+00
  0.9677    4.3000  8.831e+00
  0.9677    4.3500  1.390e+01
  0.9677    4.4000  2.560e+01
  0.9677    4.4500  6.573e+01
  0.9677    4.5000  1.089e+02
  0.9677    4.5500  4.356e+01
  0.9677    4.6000  1.885e+01
  0.9677    4.6500  9.723e+00
  0.9677    4.7000  5.815e+00
  0.9677    4.7500  5.172e+00
  0.9677    4.8000  5.202e+00
  0.9677    4.8500  5.534e+00
  0.9677    4.9000  6.549e+00
  0.9677    4.9500  7.079e+00
  0.9677    5.0000  7.153e+00
  0.9677    5.0500  6.699e+00
  0.9677    5.1000  5.803e+00
  0.9677    5.1500  4.516e+00
  0.9677    5.2000  2.986e+00
  0.9677    5.2500  1.495e+00
  0.9677    5.3000  1.325e+00
  0.9677    5.3500  2.097e+00
  0.9677    5.4000  3.478e+00
  0.9677    5.4500  4.652e+00
  0.9677    5.5000  5.409e+00
  0.9677    5.5500  5.699e+00
  0.9677    5.6000  5.547e+00
  0.9677    5.6500  4.986e+00
  0.9677    5.7000  4.094e+00
  0.9677    5.7500  2.892e+00
  0.9677    5.8000  1.642e+00
  0.9677    5.8500  8.680e-01
  0.9677    5.9000  1.678e+00
  0.9677    5.9500  3.105e+00
  0.9677    6.0000  0.000e+00

  1.0000    0.0000  0.000e+00
  1.0000    0.0500  0.000e+00
  1.0000    0.1000  0.000e+00
  1.0000    0.1500  0.000e+00
  1.0000    0.2000  0.000e+00
  1.0000    0.2500  0.000e+00
  1.0000    0.3000  0.000e+00
  1.0000    0.3500  0.000e+00
  1.0000    0.4000  0.000e+00
  1.0000    0.4500  0.000e+00
  1.0000    0.5000  0.000e+00
  1.0000    0.5500  0.000e+00
  1.0000    0.6000  0.000e+00
  1.0000    0.6500  0.000e+00
  1.0000    0.7000  0.000e+00
  1.0000    0.7500  0.000e+00
  1.0000    0.8000  0.000e+00
  1.0000    0.8500  0.000e+00
  1.0000    0.9000  0.000e+00
  1.0000    0.9500  0.000e+00
  1.0000    1.0000  0.000e+00
  1.0000    1.0500  0.000e+00
  1.0000    1.1000  0.000e+00
  1.0000    1.1500  0.000e+00
  1.0000    1.2000  0.000e+00
  1.0000    1.2500  0.000e+00
  1.0000    1.3000  0.000e+00
  1.0000    1.3500  0.000e+00
  1.0000    1.4000  0.000e+00
  1.0000    1.4500  0.000e+00
  1.0000    1.5000  0.000e+00
  1.0000    1.5500  0.000e+00
  1.0000    1.6000  0.000e+00
  1.0000    1.6500  0.000e+00
  1.0000    1.7000  0.000e+00
  1.0000    1.7500  0.000e+00
  1.0000    1.8000  0.000e+00
  1.0000    1.8500  0.000e+00
  1.0000    1.9000  0.000e+00
  1.0000    1.9500  0.000e+00
  1.0000    2.0000  0.000e+00
  1.0000    2.0500  0.000e+00
  1.0000    2.1000  0.000e+00
  1.0000    2.1500  0.000e+00
  1.0000    2.2000  0.000e+00
  1.0000    2.2500  0.000e+00
  1.0000    2.3000  0.000e+00
  1.0000    2.3500  0.000e+00
  1.0000    2.4000  0.000e+00
  1.0000    2.4500  0.000e+00
  1.0000    2.5000  0.000e+00
  1.0000    2.5500  0.000e+00
  1.0000    2.6000  0.000e+00
  1.0000    2.6500  0.000e+00
  1.0000    2.7000  0.000e+00
  1.0000    2.7500  0.000e+00
  1.0000    2.8000  0.000e+00
  1.0000    2.8500  0.000e+00
  1.0000    2.9000  0.000e+00
  1.0000    2.9500  0.000e+00
  1.0000    3.0000  0.000e+00
  1.0000    3.0500  0.000e+00
  1.0000    3.1000  0.000e+00
  1.0000    3.1500  0.000e+00
  1.0000    3.2000  0.000e+00
  1.0000    3.2500  0.000e+00
  1.0000    3.3000  0.000e+00
  1.0000    3.3500  0.000e+00
  1.0000    3.4000  0.000e+00
  1.0000    3.4500  0.000e+00
  1.0000    3.5000  0.000e+00
  1.0000    3.5500  0.000e+00
  1.0000    3.6000  0.000e+00
  1.0000    3.6500  0.000e+00
  1.0000    3.7000  0.000e+00
  1.0000    3.7500  0.000e+00
  1.0000    3.8000  0.000e+00
  1.0000    3.8500  0.000e+00
